distance_left,distance_right,direction,acceleration
115.0,110.0,-0.03025728,0.29025009999999996
115.0,111.0,-0.03025728,0.5133541
109.0,111.0,-0.03025728,0.7389178000000001
118.0,106.0,-0.03025728,0.9651868
1000,106.0,-0.03025728,0.7373428000000001
114.0,107.0,-0.03025728,0.49601660000000003
114.5,107.0,-0.03025728,0.2896678
126.0,112.0,-0.03025728,0.06142759
113.0,113.0,-0.03025728,0.0
99.5,113.0,-0.03025728,0.0
99.0,110.0,-0.03025728,0.0
101.0,115.0,-0.03025728,0.1716417
93.0,112.0,-0.03025728,0.41446170000000004
92.0,119.0,-0.03025728,0.648894
105.5,118.0,-0.03025728,0.8711728999999999
94.0,127.0,-0.03025728,0.6560429
93.0,116.0,-0.02856607,0.42305699999999996
93.0,111.0,-0.02830882,0.1855052
104.0,118.0,-0.02830882,0.0
98.0,119.0,-0.02830882,0.1579742
104.0,128.0,-0.02830882,0.38860809999999996
1000,117.0,-0.02830882,0.6183243
1000,118.0,-0.02830882,0.8473712999999999
92.5,117.0,-0.02830882,1.0
95.5,120.0,-0.02830882,1.0
102.5,119.0,-0.02830882,1.0
112.0,125.0,-0.02830882,0.9119141
88.0,120.0,-0.02830882,0.6882043000000001
90.0,117.0,-0.02588231,0.4511803
97.0,122.0,-0.02403187,0.2419062
85.0,123.0,-0.02243868,0.0234642
85.0,123.0,-0.02243868,0.0
83.0,117.0,-0.01982835,0.0
84.0,132.0,-0.00727934,0.0
91.0,133.5,-0.0014705879999999999,0.0
86.0,134.0,0.002463307,0.0
87.0,135.0,0.005710736,0.0
87.0,122.0,0.005710736,0.0
90.0,123.0,0.005710736,0.0
91.0,122.0,0.005710736,0.0
92.0,126.0,0.002426506,0.0
93.0,122.0,-0.006115185,0.0
100.0,118.0,-0.009007353000000001,0.0
98.0,119.0,-0.01875,0.0
98.0,112.0,-0.02974261,0.0
106.0,113.0,-0.03384794,0.0
98.0,107.0,-0.03773283,0.0
107.0,113.0,-0.03827209,0.0
1000,120.0,-0.03827209,0.0
100.0,113.0,-0.03827209,0.0
104.0,116.0,-0.03911761,0.0
114.0,108.0,-0.05253673,0.0
107.0,115.0,-0.05362746,0.0
106.0,113.0,-0.05362746,0.0
106.0,108.0,-0.05362746,0.0
112.0,104.0,-0.05362746,0.0
1000,109.0,-0.05362746,0.0
125.0,108.0,-0.05362746,0.0
1000,105.0,-0.05362746,0.0
112.0,109.0,-0.05362746,0.0
117.0,109.0,-0.05362746,0.0
117.5,104.0,-0.05362746,0.0
117.0,104.0,-0.05362746,0.0
119.0,110.0,-0.05362746,0.0
107.0,112.0,-0.05362746,0.0
109.5,113.0,-0.04808816,0.0
111.5,112.0,-0.04700981,0.0
116.5,105.0,-0.04700981,0.07460689999999999
117.0,107.0,-0.04700981,0.31859390000000004
122.0,109.0,-0.04700981,0.5686319000000001
130.0,112.0,-0.04700981,0.810246
1000,104.0,-0.04700981,1.0
1000,104.0,-0.04700981,0.9330792
1000,106.0,-0.04700981,0.7150661
1000,104.0,-0.04700981,0.49277209999999994
119.5,112.0,-0.04700981,0.281698
122.0,112.0,-0.04700981,0.348976
103.0,98.0,-0.04700981,0.560539
109.0,104.0,-0.04700981,0.774055
108.5,94.0,-0.04810055,0.49424799999999997
110.0,100.0,-0.05200985,0.23230599999999998
112.0,101.0,-0.05812504,0.00255084
113.0,94.0,-0.05866412,0.0
111.0,94.0,-0.06354173,0.0
106.5,94.5,-0.06354173,0.0
112.0,104.0,-0.06354173,0.08144081
115.0,100.0,-0.06354173,0.3333929
116.0,93.0,-0.06354173,0.5809411
114.0,93.5,-0.06354173,0.8097178
108.0,95.0,-0.06354173,0.6080545999999999
116.0,94.5,-0.06354173,0.3884815
114.0,96.5,-0.06187493,0.08071446
111.0,91.0,-0.06187493,0.0
108.0,99.0,-0.06187493,0.0
111.0,92.0,-0.06187493,0.0
113.0,92.0,-0.06187493,0.24468
112.0,95.0,-0.06187493,0.580287
108.0,95.0,-0.06187493,0.5205063
105.0,101.0,-0.06187493,0.26412929999999996
115.0,104.0,-0.06187493,0.05560219
112.0,99.0,-0.06187493,0.0
108.0,98.0,-0.06187493,0.0
103.0,96.0,-0.06187493,0.0
101.0,105.0,-0.06187493,0.0
97.0,101.0,-0.06187493,0.0
101.0,108.5,-0.06187493,0.0
106.0,107.0,-0.06187493,0.0
99.0,105.5,-0.06187493,0.06565797
97.0,102.0,-0.06187493,0.26823020000000003
97.0,102.0,-0.06187493,0.46967700000000007
100.0,107.0,-0.06187493,0.4064255
98.0,103.0,-0.06187493,0.1907254
96.0,108.0,-0.06187493,0.0
98.0,108.0,-0.04578426,0.0
99.0,104.0,-0.03774504,0.0
98.0,111.0,-0.03474265,0.14003379999999999
98.0,107.0,-0.03474265,0.3472559
95.0,104.0,-0.03474265,0.5551168000000001
98.0,110.0,-0.03474265,0.7684139
98.0,108.0,-0.03474265,0.9715501
97.0,103.0,-0.03474265,0.9181089
98.0,103.0,-0.03474265,0.6527619
100.0,106.0,-0.03474265,0.44715699999999997
96.0,109.5,-0.03474265,0.379957
101.0,105.0,-0.03474265,0.6050079
100.0,110.0,-0.03474265,0.8714828000000001
99.0,109.0,-0.03474265,1.0
96.0,112.0,-0.03474265,0.7404312
100.0,108.0,-0.03474265,0.4807032
94.0,111.0,-0.03474265,0.2218601
95.0,112.0,-0.03776963,0.0
98.0,110.0,-0.0422304,0.0
99.0,110.0,-0.04778191,0.08566225
101.0,105.0,-0.04887246,0.3239132
99.0,104.0,-0.05285537,0.36431090000000005
101.0,105.0,-0.053125,0.0888927
104.0,105.0,-0.05817404,0.0
97.0,100.0,-0.06904405,0.0
106.0,107.0,-0.07817401,0.0
100.0,100.0,-0.09279408,0.0
86.0,99.0,-0.09852941,0.0
102.0,102.0,-0.10296559999999999,0.0
96.0,99.0,-0.110723,0.0
96.0,102.0,-0.11699760000000001,0.0
102.0,99.0,-0.11781869999999998,0.0
94.0,108.0,-0.11781869999999998,0.0
94.0,107.0,-0.10685050000000001,0.0
89.0,103.0,-0.09515938,0.0
93.0,113.0,-0.09515938,0.0
93.0,114.5,-0.08795346,0.12388189999999999
93.0,114.0,-0.08549014,0.2871212
93.0,118.0,-0.08386033,0.5671441999999999
93.0,114.0,-0.08386033,0.32060409999999995
83.0,111.0,-0.08386033,0.08091617
90.0,109.0,-0.08018386,0.0
92.0,111.0,-0.06866419,0.02978075
90.0,115.0,-0.06812493,0.23085589999999998
90.0,117.0,-0.06812493,0.47435370000000004
87.0,115.0,-0.06812493,0.7231078000000001
85.0,118.5,-0.06812493,0.4733849
87.0,118.0,-0.06812493,0.22550689999999998
83.0,120.5,-0.06812493,0.0
76.0,120.0,-0.06812493,0.0
77.0,125.5,-0.05188724,0.0
78.0,116.0,-0.05134798,0.0
78.0,115.0,-0.05134798,0.0
84.0,119.5,-0.05134798,0.0
87.0,118.0,-0.05390930000000001,0.2511688
88.0,126.5,-0.05642162,0.48875109999999994
90.0,122.5,-0.05895834,0.3708183
89.0,110.0,-0.0640196,0.1342381
89.0,110.0,-0.07171559,0.0
89.0,111.0,-0.08055151,0.0
82.0,103.0,-0.08591901,0.0
89.0,116.0,-0.09160534,0.0
89.0,122.0,-0.09578428,0.0
84.0,126.0,-0.09578428,0.12234310000000001
81.0,117.0,-0.09578428,0.261696
83.0,122.0,-0.09578428,0.05987692
89.0,118.0,-0.09578428,0.0
90.0,110.0,-0.09578428,0.0
84.0,119.0,-0.09578428,0.0
84.0,118.0,-0.09578428,0.0
90.0,117.0,-0.09578428,0.0
92.0,109.0,-0.09578428,0.0
91.0,112.0,-0.09578428,0.0
91.0,109.0,-0.09578428,0.0
92.0,115.0,-0.09578428,0.0
84.0,114.0,-0.09578428,0.0
89.0,116.0,-0.09578428,0.21629690000000001
89.0,111.0,-0.09578428,0.44712890000000005
80.0,115.0,-0.09578428,0.5621041
82.0,119.0,-0.09578428,0.300681
82.0,114.0,-0.09578428,0.07985401
91.0,114.0,-0.09578428,0.0
86.0,110.0,-0.09578428,0.0
90.0,113.0,-0.09578428,0.0
93.0,117.0,-0.09578428,0.0
93.0,110.0,-0.09578428,0.0
94.0,109.0,-0.09578428,0.1982789
93.0,113.0,-0.09578428,0.4728302
84.0,107.0,-0.09578428,0.665043
94.0,113.0,-0.09578428,0.9265351000000001
89.0,111.0,-0.09578428,1.0
93.0,111.0,-0.09578428,0.8200989
86.0,115.0,-0.09578428,0.573934
86.0,132.0,-0.09578428,0.3311651
96.0,138.5,-0.09578428,0.1015598
128.0,134.5,-0.09578428,0.0
90.0,136.0,-0.09578428,0.0
92.0,134.0,-0.1129903,0.0
93.0,134.0,-0.1129903,0.0
95.0,134.0,-0.1129903,0.0
93.0,133.0,-0.1129903,0.0
91.0,133.0,-0.1129903,0.0
93.0,132.0,-0.11674010000000001,0.0
101.0,134.0,-0.1170098,0.0
89.0,135.0,-0.1170098,0.0
90.0,135.0,-0.1170098,0.0
91.0,135.0,-0.1170098,0.1506121
92.0,133.0,-0.1170098,0.14835620000000002
93.0,133.0,-0.1170098,0.0
95.0,121.0,-0.1170098,0.0
101.0,131.0,-0.1170098,0.0
103.0,130.0,-0.1170098,0.0
136.0,126.0,-0.1170098,0.0
135.0,129.0,-0.1170098,0.0
106.0,129.0,-0.1170098,0.0
93.0,131.0,-0.1170098,0.0
117.0,127.0,-0.1170098,0.0
97.0,132.0,-0.10363969999999999,0.0
102.0,133.0,-0.08871316,0.0
100.0,126.0,-0.07322298,0.0
90.0,128.0,-0.07296573,0.0
93.0,133.0,-0.07296573,0.06519878
96.0,128.0,-0.07296573,0.315171
94.0,127.0,-0.07296573,0.5322869
94.0,129.0,-0.07296573,0.4323746
105.0,125.0,-0.07408088,0.28179570000000004
97.0,127.0,-0.07544107,0.01174772
98.0,125.0,-0.07822301,0.0
110.0,124.0,-0.07822301,0.0
110.0,123.0,-0.07822301,0.0
111.0,124.0,-0.07903191,0.0
100.0,122.0,-0.07903191,0.0
104.0,119.0,-0.07903191,0.1077719
115.0,119.0,-0.07903191,0.3139079
111.0,112.0,-0.08501229,0.5359862
111.0,121.0,-0.08501229,0.7466461999999999
113.0,115.0,-0.08501229,0.6568891
105.0,118.0,-0.08501229,0.4300232
116.0,117.0,-0.08501229,0.184527
111.0,102.0,-0.08501229,0.0
117.0,114.0,-0.08501229,0.0
121.0,113.0,-0.08501229,0.0
125.0,114.0,-0.08501229,0.0
122.0,112.0,-0.08501229,0.0
123.0,100.0,-0.1046078,0.1303711
132.0,92.0,-0.1046078,0.36992129999999995
123.0,103.0,-0.1046078,0.5975912
123.0,102.0,-0.1046078,0.8238121999999999
125.0,97.0,-0.1046078,0.7048473000000001
122.0,102.0,-0.1046078,0.48362730000000004
121.0,104.0,-0.1046078,0.25983629999999996
131.0,104.0,-0.1046078,0.03928506
123.0,107.0,-0.1046078,0.0
115.0,94.0,-0.1046078,0.0
119.0,105.0,-0.1046078,0.0
123.0,98.0,-0.1046078,0.0
120.0,92.0,-0.1046078,0.0
125.0,92.0,-0.1003799,0.0
122.0,99.0,-0.09486515,0.1825143
124.0,111.0,-0.09355398,0.4309952
121.0,94.0,-0.09022056,0.640092
119.0,102.0,-0.08471806,0.699465
142.0,100.0,-0.07447294,0.4408321
116.0,100.0,-0.07447294,0.2087853
116.0,115.0,-0.0725857,0.0
117.0,113.0,-0.07037982,0.0
111.0,106.0,-0.06735283,0.0
106.0,113.0,-0.04540441,0.0
113.0,113.0,-0.03774504,0.0
118.0,97.0,-0.03560055,0.0
127.0,105.0,-0.03290441,0.05771685
122.0,95.0,-0.03290441,0.289704
143.5,93.0,-0.03290441,0.5212981
122.0,97.0,-0.03290441,0.2901331
119.0,95.0,-0.03290441,0.04809022
120.0,105.0,-0.03290441,0.0
121.0,92.0,-0.03290441,0.0
120.0,89.0,-0.03290441,0.0
120.0,95.0,-0.03290441,0.05434227
118.0,98.0,-0.03290441,0.29277309999999995
123.0,104.0,-0.03290441,0.48519300000000004
125.0,107.0,-0.03680151,0.6385953000000001
126.0,96.0,-0.04123769,0.38531109999999996
125.0,86.0,-0.06344353,0.12694819999999998
135.0,84.0,-0.0741543,0.0
139.0,87.0,-0.07764695,0.0
131.0,101.0,-0.07764695,0.0
131.0,87.0,-0.07764695,0.0
138.0,80.0,-0.07764695,0.0
126.0,87.0,-0.07764695,0.0
126.0,88.0,-0.07764695,0.05352902
135.5,92.0,-0.07764695,0.2828432
105.0,91.0,-0.07764695,0.520998
129.0,95.0,-0.07764695,0.6821133
123.0,90.0,-0.07764695,0.4984739
121.0,93.0,-0.07764695,0.24641100000000002
113.0,99.0,-0.06425243,0.0
119.5,88.0,-0.06425243,0.0
133.0,96.0,-0.06425243,0.0
122.0,97.0,-0.06051474,0.0
125.0,91.0,-0.05697309,0.0
1000,95.0,-0.04928912,0.1806267
115.0,103.0,-0.04718143,0.41897070000000003
109.0,103.0,-0.04187496,0.42616149999999997
109.0,104.0,-0.02957099,0.1750735
112.5,102.0,-0.02416669,0.0
114.0,104.0,-0.01968133,0.0
107.5,113.0,-0.01747544,0.0
99.0,113.0,-0.01158088,0.0
91.5,116.0,-0.01132346,0.0
97.0,118.0,-0.01132346,0.0
103.0,101.0,-0.01106621,0.0
96.0,102.0,-0.0054534909999999995,0.0
60.5,107.0,-0.001237757,0.0
75.0,102.0,-0.001237757,0.0
1000,101.0,-0.001237757,0.196671
1000,108.0,-0.001237757,0.4934009
62.5,104.0,-0.001237757,0.2482889
57.0,104.0,-0.001237757,0.002618909
50.0,104.0,-0.03920342,0.0
47.0,99.0,-0.08622544,0.0
57.0,112.0,-0.0890196,0.0
1000,102.0,-0.0890196,0.0
1000,113.0,-0.0890196,0.0
1000,117.0,-0.08403178,0.1117079
1000,105.0,-0.05768379,0.35357990000000006
57.0,109.0,-0.04783092,0.5852101
65.5,119.0,-0.04443629,0.8286720999999999
62.0,112.0,-0.04443629,1.0
70.5,114.0,-0.04443629,0.8331072
90.5,112.0,-0.03393375,0.5974451
99.0,121.0,-0.01360294,0.3664662
84.0,110.0,-0.01360294,0.13561020000000001
99.0,125.0,-0.01360294,0.0
104.0,116.0,-0.01360294,0.0
97.0,124.0,0.0109068,0.0
97.0,126.0,0.01909323,0.0
100.0,124.0,0.03558834,0.1278269
99.0,121.0,0.03558834,0.31499720000000003
101.0,116.0,0.03558834,0.4799134
99.5,114.0,0.03558834,0.23117420000000002
104.0,120.0,0.03558834,0.0
107.0,120.0,0.001997645,0.0
94.0,113.0,-0.01659312,0.0
100.0,111.0,-0.01659312,0.0
110.0,117.0,-0.01659312,0.0
112.0,108.0,-0.01659312,0.0
111.0,107.0,-0.01659312,0.0
112.0,105.0,-0.01659312,0.0
113.0,114.0,-0.01659312,0.0
118.5,113.0,-0.01659312,0.208452
114.0,100.0,-0.01743864,0.45431400000000005
109.0,99.0,-0.04442408,0.21439470000000002
121.0,105.0,-0.04442408,0.0
107.0,112.0,-0.04442408,0.0
114.0,114.0,-0.04442408,0.0
113.0,113.0,-0.04442408,0.0
114.0,103.0,-0.04442408,0.0
114.0,99.0,-0.04442408,0.0
105.0,109.0,-0.04442408,0.0
110.0,95.0,-0.051495000000000006,0.0
114.0,100.0,-0.051495000000000006,0.04991412
113.0,107.0,-0.051495000000000006,0.2526122
114.0,115.0,-0.051495000000000006,0.4683691
101.0,101.0,-0.03459562,0.35010949999999996
113.5,108.0,-0.005821138000000001,0.1312412
1000,97.0,-0.0037990790000000003,0.0
111.0,103.0,-0.0037990790000000003,0.0
101.5,100.0,0.001004926,0.0
105.0,105.0,0.002352905,0.0
111.0,109.0,0.002352905,0.0
112.0,109.0,0.002352905,0.0
113.0,103.0,0.002352905,0.11468980000000001
112.0,103.0,0.0009927189,0.34662009999999993
104.0,103.0,-0.0006494859,0.5895331
101.0,104.0,-0.0009191177,0.7703129
114.0,104.0,-0.004129926,0.5029796
106.0,97.0,-0.0060661759999999995,0.263325
1000,102.0,-0.007732795,0.03717864
122.0,87.0,-0.01028191,0.0
122.0,98.0,-0.01028191,0.0
119.0,96.0,-0.02046563,0.0
126.5,111.0,-0.03008584,0.0
131.0,96.0,-0.0335171,0.0
112.5,101.0,-0.03490188,0.07852507
119.5,91.0,-0.03490188,0.291687
118.0,89.0,-0.03490188,0.5303818
123.0,111.0,-0.03490188,0.770142
130.0,108.0,-0.03490188,0.554517
19.0,120.0,-0.03490188,0.299646
21.0,8.0,-0.03490188,0.08562005
24.0,104.0,-0.03490188,0.0
38.0,107.0,-0.04281868,0.0
29.0,99.0,-0.05018383,0.0
33.0,109.0,-0.05018383,0.0
15.0,115.0,-0.05018383,0.1823523
27.0,26.0,-0.04732845,0.42552920000000005
23.0,120.0,-0.04139709,0.6256982
140.0,112.0,-0.04113967,0.8648521999999998
21.0,2.0,-0.04113967,0.6098224
25.0,20.0,-0.037389599999999995,0.40861240000000004
29.0,112.0,-0.03491426,0.2070154
18.0,111.0,-0.03180147,0.003801227
30.0,7.0,-0.02949757,0.06798899
13.0,5.0,-0.02949757,0.2736118
36.0,117.0,-0.02949757,0.5411066999999999
136.0,121.0,-0.02949757,0.748209
64.0,122.0,-0.02949757,0.9571888000000001
15.0,123.0,-0.02949757,1.0
61.0,119.0,-0.0147303,1.0
26.0,116.0,-0.002193675,1.0
17.0,21.0,-0.001678826,1.0
22.0,5.0,-0.001678826,1.0
13.0,124.0,1.220703e-05,1.0
131.0,125.0,0.00573533,1.0
137.0,121.0,0.0071447030000000005,1.0
12.0,125.0,0.0071447030000000005,1.0
26.0,106.0,0.006875071999999999,1.0
42.0,118.0,0.006875071999999999,1.0
12.0,125.0,0.005098051,1.0
35.0,125.0,0.0009927189,1.0
23.0,121.0,0.0009927189,1.0
15.0,121.0,0.0009927189,1.0
19.0,126.0,0.0009927189,1.0
11.0,16.0,0.0009927189,1.0
20.0,99.0,0.0009927189,1.0
14.0,121.0,0.0009927189,1.0
21.0,126.0,0.0009927189,1.0
25.0,125.0,0.0009927189,1.0
28.0,118.0,0.0009927189,1.0
18.0,44.0,0.0009927189,1.0
36.0,106.0,0.0009927189,1.0
39.0,4.0,0.0009927189,1.0
17.0,122.0,0.0009927189,1.0
42.0,125.0,0.0009927189,1.0
34.0,126.0,0.0009927189,1.0
20.0,125.0,0.0009927189,1.0
32.0,11.0,0.0009927189,1.0
37.0,121.0,0.0009927189,0.7804179
7.0,115.0,0.0009927189,0.5560930000000001
74.0,110.0,0.0009927189,0.3375248
33.5,122.0,0.0009927189,0.26526679999999997
35.5,106.0,0.0009927189,0.4893907
21.0,35.0,0.0009927189,0.7069446999999999
34.0,106.0,0.0009927189,0.9262746999999999
26.0,121.0,0.0009927189,1.0
38.0,107.0,0.0009927189,1.0
24.0,117.0,-9.801528000000001e-05,1.0
22.0,125.0,-9.801528000000001e-05,1.0
34.0,117.0,-9.801528000000001e-05,1.0
46.0,125.0,-9.801528000000001e-05,1.0
39.0,4.0,-9.801528000000001e-05,1.0
26.0,110.0,-9.801528000000001e-05,1.0
8.0,20.0,-9.801528000000001e-05,1.0
7.0,26.0,-9.801528000000001e-05,1.0
38.0,21.0,-9.801528000000001e-05,1.0
35.5,107.0,-9.801528000000001e-05,1.0
26.0,124.0,-9.801528000000001e-05,1.0
37.0,6.0,-9.801528000000001e-05,1.0
44.0,125.0,-9.801528000000001e-05,1.0
2.0,125.0,-9.801528000000001e-05,0.9502357
26.0,125.0,-9.801528000000001e-05,0.7402477
59.0,109.0,-9.801528000000001e-05,0.5279469
38.0,121.0,-0.002303898,0.31222300000000003
27.5,118.0,-0.002843161,0.092839
39.0,126.0,-0.002843161,0.0
31.5,110.0,-0.003112793,0.0
22.5,50.0,-0.003112793,0.0
24.0,125.0,-0.003112793,0.0
40.0,19.0,-0.003112793,0.0
40.0,24.0,-0.009007353000000001,0.0
40.0,122.0,-0.009276984,0.0
31.0,114.0,-0.01183813,0.0
50.0,107.0,-0.01237739,0.0
88.0,125.0,-0.01237739,0.0
25.5,123.0,-0.01237739,0.0
31.0,127.0,-0.01237739,0.08863521
55.0,127.0,-0.01237739,0.2920833
44.5,128.0,-0.01237739,0.507759
30.0,129.0,0.0010907339999999999,0.739215
41.0,3.0,0.004068711,0.9608129999999999
52.5,25.0,0.004583381,1.0
24.0,115.0,0.004583381,1.0
29.0,14.0,0.004583381,1.0
45.0,24.0,0.004583381,1.0
24.5,26.0,0.003149593,1.0
36.0,115.0,-0.00450978,1.0
42.0,4.0,-0.006151985,1.0
33.0,131.0,-0.01099261,1.0
23.0,131.0,-0.01436265,1.0
25.0,133.0,-0.01682596,1.0
32.5,126.0,-0.01709559,0.9232123
28.0,135.0,-0.01709559,0.6900672
26.0,72.0,-0.01709559,0.4636272
38.5,131.0,-0.01709559,0.239146
17.0,62.0,-0.01709559,0.01281726
17.0,134.0,-0.01709559,0.0
34.0,28.0,-0.01709559,0.0
32.0,35.0,-0.01709559,0.0
13.0,8.0,-0.01709559,0.0
31.0,14.0,-0.01709559,0.0
34.0,135.0,-0.01709559,0.0
12.0,133.0,-0.01709559,0.0
8.5,103.0,-0.01709559,0.0
151.0,106.0,-0.01709559,0.0
1000,106.0,-0.01709559,0.0
1000,106.0,-0.01709559,0.0
1000,105.0,-0.01709559,0.0
114.0,103.0,-0.01709559,0.0
116.0,87.0,-0.01709559,0.0
128.0,98.0,-0.01709559,0.0
129.0,107.0,-0.01709559,0.0
116.0,103.0,-0.01709559,0.0
114.0,112.0,-0.01709559,0.0
115.0,100.0,-0.01709559,0.0
106.0,98.0,-0.01709559,0.0
115.0,98.0,-0.01709559,0.0
116.5,109.0,-0.01709559,0.0
119.0,96.0,-0.01709559,0.0
114.0,97.0,-0.01709559,0.0
118.0,100.0,-0.01709559,0.0
102.0,94.0,-0.01683816,0.0
113.0,97.0,-0.01683816,0.0
114.0,95.0,-0.02044121,0.0
114.0,95.0,-0.02182599,0.0
120.0,101.0,-0.02182599,0.0
117.0,94.0,-0.02182599,0.2429041
105.0,102.0,-0.02182599,0.488691
108.0,111.0,-0.02182599,0.72975
114.0,100.0,-0.02182599,0.4716479
108.0,104.0,-0.02182599,0.23496620000000001
115.0,96.0,-0.02182599,0.0
105.0,101.0,-0.02182599,0.0
113.0,94.0,-0.02182599,0.0
114.0,93.0,-0.0234682,0.0
114.0,96.0,-0.02648279,0.0
117.0,102.0,-0.030355299999999998,0.0
115.5,99.0,-0.03144603,0.0
107.5,111.0,-0.03144603,0.23584810000000003
111.0,95.0,-0.03144603,0.4826013
115.0,99.0,-0.03144603,0.544575
114.0,99.0,-0.03144603,0.2875468
111.0,112.0,-0.03144603,0.03168583
106.0,100.0,-0.03144603,0.0
113.5,111.0,-0.03734059,0.0
107.0,103.0,-0.03761022,0.0
114.5,104.0,-0.03761022,0.0
116.0,99.0,-0.03761022,0.08871925
114.0,101.0,-0.03761022,0.369642
115.0,121.0,-0.03761022,0.6190413
100.0,128.0,-0.03761022,0.854109
111.0,94.0,-0.03761022,1.0
108.5,100.0,-0.03761022,0.9257947
110.0,111.0,-0.04484074,0.6816279000000001
111.0,128.0,-0.04931371,0.45760909999999994
102.0,101.5,-0.05261033,0.21910879999999996
110.0,101.5,-0.05314941,0.0
110.0,106.0,-0.05314941,0.0
113.0,119.0,-0.05314941,0.0
104.0,124.0,-0.05314941,0.0
109.0,109.5,-0.05314941,0.0
109.0,110.0,-0.05314941,0.0
99.0,110.0,-0.05314941,0.0
106.0,117.0,-0.05477941,0.0
100.0,126.0,-0.05477941,0.0
102.0,116.0,-0.05477941,0.0
106.0,94.0,-0.05477941,0.0
104.0,89.0,-0.05477941,0.0
108.0,91.0,-0.05477941,0.0
105.0,86.0,-0.05477941,0.0
104.0,93.0,-0.05477941,0.0
104.0,87.0,-0.05477941,0.0
105.0,88.0,-0.05477941,0.0
102.0,92.0,-0.05477941,0.0
104.0,87.0,-0.05477941,0.0
105.0,87.0,-0.06107842,0.0
108.0,87.0,-0.06274503,0.0
106.0,92.0,-0.06992637,0.0
103.0,92.0,-0.07019600000000001,0.0
104.0,85.0,-0.07453433,0.0
104.0,85.0,-0.07453433,0.1538368
103.0,87.0,-0.07453433,0.3770217
105.0,85.0,-0.07453433,0.6041458000000001
102.0,90.0,-0.07453433,0.8278288
105.0,88.0,-0.07453433,1.0
104.0,88.0,-0.07453433,0.7799172
105.0,93.0,-0.07453433,0.562369
105.0,88.0,-0.07453433,0.3453972
105.0,88.0,-0.07453433,0.130126
105.0,88.0,-0.07453433,0.0
106.0,88.0,-0.08775724,0.0
106.0,92.0,-0.09214459,0.0
107.0,87.0,-0.1040563,0.0
107.0,87.0,-0.10763479999999999,0.07216501
106.0,87.0,-0.10958319999999999,0.3187501
107.0,90.0,-0.10958319999999999,0.3910832
105.0,87.0,-0.11151969999999999,0.09651339
105.0,85.0,-0.11151969999999999,0.0
104.0,87.0,-0.11151969999999999,0.0
106.0,88.0,-0.11151969999999999,0.20799600000000001
103.0,88.0,-0.1176471,0.44461229999999996
103.0,89.0,-0.11818630000000001,0.6817503
102.0,87.0,-0.1195587,0.6033028
103.0,90.0,-0.11982839999999999,0.3688048
103.0,91.0,-0.12371320000000001,0.133377
103.0,89.0,-0.1288357,0.0
104.0,95.0,-0.1291053,0.0
102.0,92.0,-0.1291053,0.2791053
102.0,90.0,-0.1291053,0.5143800999999999
103.0,91.0,-0.1291053,0.42881729999999996
103.0,92.0,-0.1291053,0.1903446
101.0,92.0,-0.1376716,0.0
101.0,90.0,-0.1457965,0.0
101.0,96.0,-0.1491053,0.16178689999999998
100.0,90.0,-0.152978,0.401256
98.0,93.0,-0.156299,0.6426748000000001
99.0,93.0,-0.16041670000000002,0.3288656
98.0,98.0,-0.1614951,0.07855189
99.0,96.0,-0.1614951,0.0
98.0,97.0,-0.1614951,0.0
99.0,94.0,-0.1614951,0.0
95.0,101.0,-0.1614951,0.2239408
97.0,101.0,-0.1614951,0.4606798
97.0,102.0,-0.1614951,0.6992519
94.0,99.0,-0.1614951,0.6337917
89.0,99.0,-0.1614951,0.3776636
89.0,97.0,-0.1675858,0.1335086
93.0,104.0,-0.16897060000000003,0.0
91.0,114.0,-0.17145829999999998,0.0
92.0,127.0,-0.173652,0.1667912
92.0,149.0,-0.17556370000000002,0.2644322
94.0,1000,-0.1758333,0.02563548
89.0,1000,-0.1758333,0.0
88.0,1000,-0.1758333,0.0
88.0,1000,-0.1758333,0.0
89.0,1000,-0.1758333,0.0
90.0,1000,-0.1851225,0.08327401
91.0,1000,-0.18969370000000002,0.27757790000000004
92.0,1000,-0.1958211,0.4092118
93.0,1000,-0.19751229999999997,0.1764057
92.0,1000,-0.20751220000000004,0.0
92.0,1000,-0.2099755,0.0
91.0,1000,-0.2099755,0.0
93.0,1000,-0.2107966,0.0
92.0,1000,-0.2107966,0.0
94.0,1000,-0.2107966,0.09641719
96.0,1000,-0.2107966,0.34771799999999997
95.0,1000,-0.2107966,0.5985153
96.0,1000,-0.2107966,0.3551763
97.0,1000,-0.2107966,0.10717539999999999
97.0,1000,-0.22170340000000002,0.0
98.0,1000,-0.2392156,0.0
98.0,1000,-0.25561269999999997,0.0
101.0,1000,-0.26980390000000004,0.0870688
102.0,1000,-0.282598,0.3436139
102.0,1000,-0.2974387,0.6000988
99.0,1000,-0.29997540000000006,0.34888779999999997
96.0,1000,-0.29997540000000006,0.09791672
96.0,1000,-0.29997540000000006,0.0
95.0,103.5,-0.29997540000000006,0.0
95.0,93.0,-0.29997540000000006,0.0
94.0,104.0,-0.29997540000000006,0.0
93.0,113.0,-0.29997540000000006,0.0
98.0,110.0,-0.29997540000000006,0.0
91.0,109.0,-0.29997540000000006,0.0
89.0,108.0,-0.29997540000000006,0.0
87.0,110.0,-0.29997540000000006,0.0
86.0,109.0,-0.28678909999999996,0.17516400000000001
85.0,117.0,-0.2681617,0.44100920000000005
